order_id,customer_id,amount,category,order_date
1966,139,3136.4,Fashion,2025-12-07
1967,477,4617.02,Electronics,2026-02-27
1968,317,2919.85,Beauty,2025-08-20
1969,303,4762.41,Electronics,2025-08-04
1970,67,3701.22,Coffee,2026-04-11
1971,283,3025.86,Beauty,2026-06-08
1972,372,677.21,Beauty,2025-09-09
1973,454,4757.08,Coffee,2025-07-24
1974,16,4619.67,Beauty,2026-05-25
1975,100,653.93,Fashion,2026-05-17
1976,406,2170.32,Coffee,2025-10-06
1977,110,3212.46,Beauty,2025-10-12
1978,263,4075.28,Coffee,2025-12-07
1979,493,921.28,Electronics,2025-12-13
1980,205,3052.93,Coffee,2026-06-08
1981,282,2050.34,Fashion,2025-10-31
1982,238,4786.82,Fashion,2026-05-19
1983,232,552.18,Coffee,2026-01-12
1984,386,1356.29,Electronics,2025-11-20
1985,218,1176.95,Beauty,2025-09-16
1986,482,4085.03,Coffee,2025-10-04
1987,163,2702.86,Beauty,2025-08-23
1988,340,2737.13,Electronics,2025-12-06
1989,419,1977.89,Fashion,2025-06-20
1990,238,316.2,Electronics,2025-08-04
1991,229,307.11,Fashion,2025-09-11
1992,236,3701.12,Fashion,2026-01-29
1993,197,1089.37,Beauty,2025-07-27
1994,19,3309.84,Beauty,2026-02-13
1995,271,4133.71,Electronics,2026-01-01
1996,486,1888.72,Coffee,2025-10-14
1997,42,327.05,Fashion,2026-02-01
1998,3,3209.62,Fashion,2026-06-07
1999,412,3523.08,Fashion,2026-03-07
2000,456,677.49,Coffee,2026-02-14
2001,363,922.85,Coffee,2026-06-09
2002,401,3820.4,Electronics,2025-11-25
2003,424,3472.92,Beauty,2026-01-01
2004,246,1856.31,Coffee,2025-09-13
2005,338,4078.37,Fashion,2025-08-20
2006,317,849.66,Fashion,2026-02-16
2007,132,1659.47,Fashion,2025-10-22
2008,162,3197.54,Electronics,2025-09-15
2009,452,2705.57,Coffee,2026-05-08
2010,486,3635.25,Electronics,2026-01-27
2011,357,3791.25,Electronics,2026-02-26
2012,457,4407.35,Fashion,2025-11-13
2013,297,718.22,Fashion,2025-06-21
2014,285,2990.83,Coffee,2026-01-13
2015,471,4120.25,Fashion,2025-12-01
2016,200,3684.17,Electronics,2026-03-17
2017,100,1148.52,Electronics,2026-02-15
2018,419,903.83,Beauty,2026-01-11
2019,129,1629.61,Coffee,2025-06-20
2020,375,147.97,Electronics,2025-09-18
2021,166,846.92,Fashion,2026-06-08
2022,490,275.89,Beauty,2025-10-02
2023,435,3061.7,Electronics,2026-04-22
2024,477,1440.69,Coffee,2026-01-07
2025,372,2699.88,Fashion,2026-04-25
2026,202,4817.11,Coffee,2026-02-03
2027,137,160.93,Coffee,2026-02-26
2028,416,1367.21,Coffee,2026-05-06
2029,158,694.0,Electronics,2025-08-09
2030,343,2395.47,Electronics,2025-07-20
2031,127,2604.49,Fashion,2025-12-19
2032,208,2697.74,Fashion,2025-12-24
2033,274,2934.12,Fashion,2026-04-11
2034,407,2632.99,Beauty,2025-08-31
2035,27,3555.94,Coffee,2025-11-02
2036,281,2299.41,Electronics,2026-04-21
2037,386,4819.1,Coffee,2025-10-14
2038,419,649.93,Fashion,2026-05-28
2039,119,4249.95,Electronics,2025-09-10
2040,485,1515.16,Beauty,2026-06-12
2041,490,2135.48,Electronics,2026-02-23
2042,299,3795.42,Beauty,2025-08-31
2043,247,382.26,Fashion,2026-01-16
2044,55,2117.5,Coffee,2026-03-10
2045,3,4494.37,Electronics,2025-10-28
2046,91,2429.98,Fashion,2026-04-27
2047,449,4471.09,Coffee,2025-08-02
2048,242,154.05,Beauty,2025-08-05
2049,47,1191.72,Beauty,2026-04-21
2050,101,537.65,Beauty,2025-06-19
2051,186,3041.1,Electronics,2026-01-27
2052,193,1645.31,Beauty,2025-08-01
2053,204,741.45,Coffee,2025-09-11
2054,151,1487.44,Coffee,2025-06-28
2055,107,4797.27,Coffee,2025-09-24
2056,186,263.57,Electronics,2026-05-30
2057,265,1990.15,Beauty,2025-12-02
2058,152,3321.68,Coffee,2025-08-11
2059,306,575.68,Electronics,2025-08-23
2060,216,3688.61,Fashion,2026-05-21
2061,246,2720.86,Electronics,2025-07-29
2062,474,3133.19,Beauty,2026-05-06
2063,257,3373.27,Electronics,2026-05-09
2064,57,3528.32,Coffee,2026-04-20
2065,39,4709.75,Electronics,2025-11-09
2066,218,831.83,Coffee,2026-05-31
2067,466,3939.47,Fashion,2026-05-13
2068,467,4034.59,Coffee,2026-05-10
2069,330,2474.33,Beauty,2026-02-04
2070,140,986.18,Coffee,2025-11-02
2071,252,4934.87,Electronics,2025-07-15
2072,150,683.05,Electronics,2026-02-13
2073,210,279.67,Electronics,2026-01-03
2074,180,2198.25,Fashion,2025-11-02
2075,244,1906.74,Electronics,2026-05-09
2076,229,1067.07,Beauty,2025-10-23
2077,486,2108.93,Fashion,2025-08-25
2078,256,3438.88,Fashion,2026-05-30
2079,201,4390.59,Fashion,2025-10-14
2080,270,2680.54,Beauty,2026-01-16
2081,475,1014.69,Electronics,2026-03-15
2082,361,2316.06,Electronics,2025-08-01
2083,269,2305.68,Coffee,2025-12-25
2084,190,4495.12,Coffee,2025-10-06
2085,477,602.67,Fashion,2026-05-31
2086,216,3076.48,Electronics,2025-08-11
2087,126,3642.59,Fashion,2026-02-24
2088,165,2516.14,Fashion,2026-04-22
2089,483,813.65,Beauty,2025-10-21
2090,194,1735.1,Beauty,2026-02-10
2091,165,1748.02,Electronics,2026-02-14
2092,497,311.85,Coffee,2025-07-21
2093,402,1105.75,Electronics,2025-09-30
2094,212,4829.36,Coffee,2025-09-22
2095,185,1720.28,Electronics,2025-10-13
2096,190,4353.25,Beauty,2026-05-06
2097,285,2453.59,Fashion,2026-01-31
2098,319,3004.4,Fashion,2026-03-01
2099,169,1620.57,Fashion,2025-09-30
2100,480,109.17,Fashion,2026-01-16
2101,150,207.76,Beauty,2026-05-12
2102,208,2437.04,Coffee,2025-08-09
2103,367,390.67,Fashion,2025-09-02
2104,33,2642.06,Fashion,2025-11-25
2105,69,1852.64,Electronics,2025-09-04
2106,176,3139.16,Beauty,2025-10-26
2107,478,3212.0,Fashion,2025-06-23
2108,347,788.59,Beauty,2025-09-01
2109,461,3248.82,Electronics,2026-03-01
2110,480,1000.45,Beauty,2025-12-01
2111,196,442.95,Electronics,2026-05-07
2112,405,1613.55,Fashion,2026-01-26
2113,465,3443.29,Beauty,2025-06-28
2114,41,608.33,Fashion,2026-02-06
2115,231,3673.75,Electronics,2025-06-20
2116,304,1863.81,Beauty,2026-01-27
2117,447,4577.58,Beauty,2026-06-03
2118,305,917.17,Coffee,2026-05-12
2119,165,1723.9,Coffee,2025-09-30
2120,72,2157.05,Fashion,2026-05-24
2121,303,710.77,Fashion,2026-02-18
2122,182,658.9,Fashion,2026-05-28
2123,194,1465.27,Electronics,2026-03-25
2124,261,3958.32,Electronics,2026-04-20
2125,465,3540.09,Fashion,2026-05-10
2126,214,146.23,Coffee,2025-08-01
2127,65,1096.17,Beauty,2025-08-22
2128,14,3210.3,Coffee,2025-11-03
2129,379,842.16,Coffee,2026-05-01
2130,441,2347.43,Electronics,2025-10-18
2131,240,661.5,Beauty,2026-04-07
2132,86,3831.14,Coffee,2026-02-05
2133,78,4891.15,Coffee,2025-08-05
2134,411,1493.96,Coffee,2025-09-14
2135,495,1611.44,Electronics,2025-10-23
2136,396,4052.79,Electronics,2026-04-02
2137,193,864.25,Fashion,2026-02-18
2138,35,2368.44,Beauty,2025-06-21
2139,226,3498.35,Electronics,2025-10-13
2140,310,257.61,Coffee,2026-02-16
2141,491,225.85,Fashion,2026-02-09
2142,143,4909.58,Fashion,2026-03-27
2143,181,2247.47,Fashion,2025-10-09
2144,326,215.37,Electronics,2025-12-05
2145,375,4858.61,Coffee,2025-06-19
2146,107,4024.0,Fashion,2026-05-31
2147,66,2702.79,Fashion,2026-04-02
2148,18,3158.58,Electronics,2025-09-12
2149,113,4386.89,Coffee,2025-12-12
2150,307,4210.51,Beauty,2025-08-22
2151,491,800.79,Coffee,2026-04-04
2152,357,4994.21,Coffee,2025-07-12
2153,356,2732.12,Fashion,2026-06-06
2154,96,3670.46,Coffee,2025-12-02
2155,354,3297.69,Coffee,2025-09-01
2156,410,2562.64,Fashion,2025-08-06
2157,446,4424.19,Fashion,2025-07-07
2158,356,194.63,Beauty,2025-11-30
2159,143,3306.1,Coffee,2026-01-21
2160,437,2242.37,Fashion,2025-07-01
2161,374,682.06,Fashion,2025-11-20
2162,486,628.32,Coffee,2025-06-18
2163,4,1383.24,Coffee,2025-12-26
2164,202,203.36,Fashion,2025-12-15
2165,170,4426.34,Coffee,2025-10-15
2166,433,474.14,Beauty,2026-04-03
2167,237,1319.34,Fashion,2026-03-05
2168,348,3971.35,Beauty,2026-04-28
2169,43,3760.73,Fashion,2025-06-17
2170,180,2349.62,Fashion,2026-01-04
2171,232,2580.32,Fashion,2025-06-16
2172,360,3433.41,Electronics,2025-09-20
2173,463,1789.97,Beauty,2025-11-05
2174,85,2629.5,Coffee,2025-11-07
2175,185,1409.27,Coffee,2026-02-19
2176,215,739.16,Fashion,2025-07-19
2177,154,3327.73,Beauty,2026-01-22
2178,388,4727.56,Electronics,2025-09-26
2179,372,1305.56,Beauty,2026-03-02
2180,360,3613.9,Fashion,2025-07-01
2181,361,1175.88,Coffee,2025-10-25
2182,251,279.92,Fashion,2026-06-08
2183,297,2949.21,Coffee,2025-08-12
2184,266,4310.4,Beauty,2026-03-17
2185,154,3666.44,Electronics,2026-02-20
2186,295,1511.14,Beauty,2025-09-07
2187,95,4182.17,Beauty,2026-03-11
2188,338,2201.02,Fashion,2025-12-24
2189,37,746.18,Coffee,2025-09-01
2190,361,2790.82,Coffee,2025-12-26
2191,424,2815.81,Beauty,2026-03-21
2192,111,4423.67,Beauty,2026-01-14
2193,121,2733.63,Coffee,2026-04-19
2194,388,2269.69,Fashion,2025-09-18
2195,82,3440.78,Electronics,2025-12-16
2196,407,1224.84,Fashion,2026-04-14
2197,356,2452.75,Beauty,2026-05-09
2198,227,4657.11,Fashion,2025-07-01
2199,459,511.33,Electronics,2025-08-09
2200,38,2590.65,Electronics,2026-06-11
2201,336,1871.19,Beauty,2025-12-25
2202,117,926.59,Coffee,2026-06-02
2203,69,3749.13,Beauty,2025-07-27
2204,206,2402.44,Electronics,2026-06-08
2205,61,3392.89,Fashion,2025-07-02
2206,207,3703.96,Fashion,2026-04-17
2207,126,4262.97,Fashion,2026-03-22
2208,330,3984.16,Fashion,2025-08-07
2209,74,4400.4,Coffee,2026-05-20
2210,119,832.19,Electronics,2026-03-07
2211,391,3499.46,Coffee,2026-03-19
2212,174,1269.49,Fashion,2025-07-08
2213,248,4184.65,Coffee,2026-01-23
2214,238,4279.75,Electronics,2025-07-03
2215,430,291.01,Fashion,2026-05-21
2216,188,2360.65,Beauty,2026-02-04
2217,76,1630.75,Fashion,2026-03-17
2218,405,1550.25,Coffee,2025-07-26
2219,179,852.87,Fashion,2025-06-29
2220,348,4842.42,Electronics,2026-05-05
2221,479,4405.12,Fashion,2025-10-09
2222,371,2448.12,Beauty,2025-07-01
2223,484,3755.49,Electronics,2026-05-03
2224,116,3114.09,Fashion,2025-07-16
2225,474,1903.27,Fashion,2026-04-30
2226,203,3184.51,Beauty,2026-03-16
2227,171,812.44,Electronics,2025-11-25
2228,409,2810.18,Coffee,2026-04-21
2229,96,1888.42,Fashion,2026-06-03
2230,27,2940.43,Fashion,2026-03-28
2231,242,2612.85,Fashion,2025-09-16
2232,196,4482.03,Fashion,2025-12-01
2233,331,511.26,Coffee,2026-02-11
2234,102,3700.14,Coffee,2026-01-02
2235,224,2049.2,Beauty,2026-01-26
2236,165,2510.44,Fashion,2026-05-05
2237,303,2819.79,Electronics,2025-10-10
2238,77,3896.33,Fashion,2025-11-17
2239,41,2509.9,Beauty,2026-01-31
2240,368,2303.89,Beauty,2026-01-18
2241,70,1327.79,Fashion,2026-05-29
2242,496,3035.17,Coffee,2025-10-01
2243,121,3469.61,Electronics,2026-03-28
2244,386,1992.02,Beauty,2026-03-20
2245,348,2863.24,Electronics,2026-02-11
2246,351,3548.39,Electronics,2025-10-14
2247,337,1002.82,Coffee,2026-02-26
2248,400,2456.22,Coffee,2026-03-03
2249,61,1889.72,Electronics,2026-02-21
2250,164,3912.95,Electronics,2026-04-28
2251,85,3123.06,Electronics,2025-11-06
2252,352,238.75,Beauty,2026-03-23
2253,72,4635.41,Electronics,2025-10-02
2254,74,3773.01,Fashion,2025-07-27
2255,363,1764.29,Fashion,2026-02-15
2256,157,1633.39,Beauty,2026-05-21
2257,128,4760.5,Coffee,2026-05-04
2258,74,3102.89,Coffee,2026-03-19
2259,325,3628.43,Electronics,2026-01-29
2260,147,258.86,Fashion,2025-10-01
2261,74,3386.64,Electronics,2026-05-16
2262,203,4526.22,Electronics,2026-05-30
2263,230,4983.64,Beauty,2026-03-16
2264,427,737.74,Electronics,2025-11-10
2265,213,2598.17,Electronics,2026-03-26
2266,68,2153.29,Electronics,2025-06-18
2267,104,4704.45,Beauty,2025-06-16
2268,435,2796.94,Beauty,2026-05-20
2269,133,1748.66,Beauty,2026-05-15
2270,16,514.93,Electronics,2026-05-30
2271,447,4320.12,Fashion,2025-11-18
2272,382,4569.88,Beauty,2025-08-26
2273,183,1940.33,Fashion,2026-01-18
2274,101,2769.74,Electronics,2025-10-09
2275,396,2653.03,Electronics,2025-07-16
2276,78,3916.27,Coffee,2025-10-04
2277,19,4182.19,Coffee,2026-03-11
2278,328,1720.21,Electronics,2026-05-18
2279,98,2349.57,Beauty,2026-02-01
2280,420,2894.75,Fashion,2026-04-24
2281,95,1847.7,Fashion,2025-10-02
2282,85,1246.87,Electronics,2026-01-13
2283,491,1715.03,Beauty,2026-03-21
2284,301,132.03,Beauty,2026-04-30
2285,276,2640.84,Electronics,2026-02-13
2286,152,1585.33,Fashion,2025-12-06
2287,3,3365.19,Electronics,2026-03-14
2288,39,4448.88,Beauty,2026-05-19
2289,406,3468.67,Coffee,2026-01-18
2290,292,3340.86,Fashion,2026-03-07
2291,492,1669.87,Coffee,2025-08-20
2292,356,1632.02,Coffee,2025-10-29
2293,130,4791.57,Electronics,2026-03-12
2294,146,3450.87,Beauty,2025-12-10
2295,384,436.23,Coffee,2025-09-09
2296,76,1532.02,Beauty,2025-07-03
2297,175,4706.61,Electronics,2025-12-30
2298,355,418.52,Beauty,2026-06-05
2299,428,4021.27,Coffee,2025-07-12
2300,459,2118.29,Fashion,2025-08-31
2301,181,1899.52,Fashion,2025-06-15
2302,207,4512.58,Fashion,2026-03-18
2303,154,2223.91,Beauty,2026-03-22
2304,494,1797.15,Electronics,2025-10-15
2305,466,2274.96,Fashion,2026-02-26
2306,83,1922.0,Coffee,2025-12-14
2307,28,4372.01,Coffee,2025-07-17
2308,396,409.59,Fashion,2026-02-22
2309,98,2034.01,Fashion,2026-03-16
2310,139,4573.32,Beauty,2026-01-18
2311,473,3946.77,Fashion,2026-04-19
2312,94,3353.84,Beauty,2025-11-20
2313,287,331.78,Coffee,2026-04-11
2314,50,3763.29,Electronics,2025-08-01
2315,130,3771.59,Electronics,2025-09-18
2316,78,158.05,Fashion,2026-03-19
2317,125,3145.37,Fashion,2025-12-03
2318,238,3963.18,Electronics,2026-04-16
2319,352,891.55,Beauty,2025-06-26
2320,323,2977.8,Beauty,2025-09-28
2321,217,4650.78,Electronics,2026-04-25
2322,450,1948.75,Coffee,2026-04-29
2323,119,4021.53,Beauty,2026-02-27
2324,111,1067.79,Electronics,2025-09-25
2325,141,1724.69,Beauty,2026-05-08
2326,81,4072.67,Beauty,2026-05-15
2327,367,3382.04,Fashion,2025-12-02
2328,269,3104.96,Fashion,2025-08-08
2329,435,2651.09,Beauty,2026-01-10
2330,443,4791.0,Beauty,2025-12-17
2331,145,2701.29,Fashion,2026-01-19
2332,331,2071.11,Coffee,2025-12-16
2333,186,439.29,Coffee,2025-10-17
2334,278,1890.53,Coffee,2026-01-11
2335,156,1729.37,Electronics,2025-10-22
2336,244,4921.55,Fashion,2025-12-16
2337,48,707.1,Fashion,2025-11-26
2338,476,496.54,Fashion,2026-03-23
2339,27,1361.83,Electronics,2026-01-13
2340,227,1289.48,Electronics,2025-08-03
2341,149,2086.16,Coffee,2025-12-16
2342,301,3386.11,Coffee,2026-03-31
2343,431,3279.58,Coffee,2026-02-16
2344,249,2121.07,Electronics,2026-03-15
2345,418,881.03,Coffee,2026-05-06
2346,280,476.5,Fashion,2026-02-17
2347,301,2630.68,Electronics,2026-03-31
2348,377,1798.8,Electronics,2026-03-03
2349,442,3864.93,Coffee,2025-12-05
2350,155,1858.07,Beauty,2026-01-22
2351,189,2070.84,Coffee,2025-06-19
2352,471,2839.69,Beauty,2025-09-04
2353,27,4437.9,Electronics,2025-09-11
2354,268,4642.63,Electronics,2026-04-16
2355,341,1605.98,Beauty,2026-02-10
2356,9,1438.34,Beauty,2026-01-18
2357,406,259.36,Coffee,2025-10-13
2358,278,4649.23,Beauty,2026-05-24
2359,290,2842.1,Beauty,2025-08-18
2360,294,4446.1,Beauty,2025-09-27
2361,364,225.17,Coffee,2025-06-18
2362,111,1834.06,Electronics,2025-07-13
2363,412,558.36,Electronics,2025-08-05
2364,21,1137.9,Beauty,2026-02-25
2365,466,900.5,Beauty,2026-03-23
2366,303,3855.19,Coffee,2026-04-11
2367,320,1204.57,Electronics,2025-12-22
2368,397,4345.12,Beauty,2025-07-09
2369,496,2544.64,Fashion,2026-04-06
2370,219,4825.0,Fashion,2025-12-31
2371,279,4135.35,Coffee,2025-10-13
2372,247,3237.65,Coffee,2025-09-20
2373,459,3774.09,Fashion,2025-09-02
2374,257,3165.74,Beauty,2026-04-06
2375,69,1901.65,Electronics,2025-11-22
2376,110,4210.31,Fashion,2025-10-19
2377,211,3220.75,Coffee,2025-07-22
2378,59,224.82,Electronics,2025-07-24
2379,460,1689.19,Beauty,2025-12-10
2380,16,1105.78,Coffee,2025-10-21
2381,386,1216.55,Coffee,2025-06-30
2382,22,4946.35,Beauty,2025-07-13
2383,16,1438.15,Beauty,2025-11-08
2384,10,915.05,Coffee,2026-01-02
2385,446,377.04,Electronics,2026-01-01
2386,374,1121.62,Electronics,2026-02-27
2387,148,1083.56,Beauty,2025-12-23
2388,387,3163.81,Beauty,2025-10-05
2389,235,132.84,Beauty,2026-01-18
2390,415,315.09,Coffee,2026-01-03
2391,137,2273.69,Coffee,2026-03-27
2392,61,3433.09,Electronics,2025-06-29
2393,333,3449.8,Beauty,2025-11-19
2394,265,3182.35,Fashion,2026-06-10
2395,420,4131.99,Fashion,2025-07-11
2396,437,699.83,Fashion,2025-07-24
2397,97,3072.03,Coffee,2025-08-20
2398,169,4961.51,Coffee,2025-09-03
2399,146,3520.82,Coffee,2025-12-26
2400,478,191.86,Beauty,2025-08-08
2401,126,860.13,Coffee,2025-12-03
2402,57,1225.94,Electronics,2026-06-06
2403,13,308.9,Coffee,2025-08-16
2404,142,1076.4,Fashion,2025-06-26
2405,446,320.33,Beauty,2025-11-03
2406,412,2171.15,Fashion,2025-08-16
2407,240,2162.47,Fashion,2026-03-07
2408,456,2344.85,Beauty,2025-11-25
2409,309,796.93,Beauty,2026-01-21
2410,56,2260.63,Fashion,2026-01-24
2411,350,1527.29,Coffee,2025-06-26
2412,479,824.92,Electronics,2026-01-10
2413,272,1279.75,Beauty,2025-12-10
2414,261,772.68,Fashion,2026-05-14
2415,44,2180.86,Fashion,2026-04-14
2416,280,474.56,Electronics,2026-02-08
2417,72,2962.79,Beauty,2026-04-06
2418,188,2458.93,Electronics,2025-09-06
2419,358,4063.37,Fashion,2026-05-16
2420,484,3353.58,Beauty,2025-08-17
2421,255,4069.2,Coffee,2025-07-21
2422,334,3081.16,Coffee,2025-12-30
2423,138,848.29,Coffee,2025-10-16
2424,191,883.11,Beauty,2026-03-29
2425,453,2430.33,Beauty,2025-10-23
2426,184,2184.65,Beauty,2026-05-17
2427,220,2034.92,Electronics,2026-05-20
2428,370,1062.31,Electronics,2025-08-21
2429,103,1781.01,Fashion,2026-02-24
2430,359,3262.63,Beauty,2025-10-13
2431,100,3326.72,Fashion,2025-12-25
2432,41,1694.95,Beauty,2025-11-26
2433,489,4332.8,Electronics,2025-07-27
2434,160,4777.31,Coffee,2025-09-11
2435,191,4024.36,Electronics,2026-04-28
2436,433,3799.1,Electronics,2025-12-26
2437,367,1075.8,Fashion,2026-03-17
2438,489,1125.14,Coffee,2026-03-30
2439,5,4382.01,Beauty,2025-07-30
2440,48,4768.9,Beauty,2026-05-07
2441,147,4646.05,Beauty,2026-06-12
2442,468,2172.25,Coffee,2025-12-07
2443,34,2661.56,Beauty,2026-03-23
2444,405,3172.75,Beauty,2026-03-09
2445,205,2013.79,Coffee,2025-10-28
2446,316,3381.06,Coffee,2026-04-17
2447,377,3349.58,Electronics,2025-06-22
2448,67,1590.1,Fashion,2026-04-01
2449,381,3760.28,Beauty,2026-01-31
2450,393,1373.88,Fashion,2025-08-18
2451,443,4653.34,Electronics,2026-06-07
2452,497,1824.62,Fashion,2025-08-13
2453,372,4081.35,Fashion,2025-06-21
2454,413,3816.29,Beauty,2025-09-09
2455,484,669.46,Fashion,2025-12-11
2456,234,4465.28,Beauty,2025-08-07
2457,89,308.18,Fashion,2025-09-15
2458,190,868.0,Electronics,2026-02-23
2459,197,3052.85,Coffee,2025-11-28
2460,371,4987.34,Beauty,2025-06-18
2461,287,799.61,Fashion,2026-01-24
2462,252,152.35,Fashion,2026-04-28
2463,202,3024.92,Beauty,2025-12-23
2464,251,2056.5,Beauty,2025-06-14
2465,314,1314.35,Beauty,2025-10-03
2466,457,2597.83,Beauty,2026-04-14
2467,24,183.04,Beauty,2025-08-17
2468,158,2992.36,Coffee,2025-11-03
2469,382,2859.97,Coffee,2026-02-10
2470,83,3620.29,Coffee,2025-09-15
2471,262,3952.98,Fashion,2026-01-31
2472,153,2270.86,Beauty,2025-06-14
2473,3,4684.99,Beauty,2025-09-20
2474,63,2273.98,Electronics,2025-11-19
2475,383,2598.76,Coffee,2025-11-21
2476,298,175.07,Fashion,2025-12-19
2477,340,3596.5,Beauty,2026-05-09
2478,379,882.76,Coffee,2025-07-20
2479,394,2381.55,Electronics,2026-03-22
2480,219,2521.75,Coffee,2026-04-17
2481,198,800.44,Fashion,2025-11-03
2482,45,359.92,Fashion,2026-04-29
2483,326,2823.99,Coffee,2026-02-17
2484,392,2615.06,Beauty,2026-05-04
2485,449,2585.28,Beauty,2026-05-18
2486,337,672.76,Electronics,2026-05-16
2487,391,1840.37,Beauty,2026-02-16
2488,493,405.34,Fashion,2025-06-19
2489,218,2135.32,Electronics,2025-09-03
2490,218,4577.63,Beauty,2025-10-31
2491,467,4235.05,Beauty,2025-07-08
2492,435,1386.39,Fashion,2025-10-07
2493,136,1053.53,Coffee,2026-03-10
2494,392,545.62,Coffee,2026-05-29
2495,51,444.84,Coffee,2025-09-03
2496,24,3894.32,Beauty,2026-06-10
2497,251,840.3,Fashion,2025-10-23
2498,448,1963.17,Fashion,2026-05-21
2499,76,327.42,Electronics,2025-07-12
2500,36,507.5,Electronics,2025-12-24
2501,213,347.56,Electronics,2025-09-24
2502,373,3178.67,Electronics,2025-10-14
2503,50,2004.88,Beauty,2026-02-06
2504,205,4510.02,Fashion,2026-04-09
2505,224,1345.12,Electronics,2025-09-01
2506,1,433.25,Fashion,2025-10-22
2507,272,1648.33,Coffee,2026-03-18
2508,466,775.26,Electronics,2026-03-11
2509,171,1801.6,Coffee,2026-02-17
2510,407,851.7,Electronics,2026-01-27
2511,168,860.21,Coffee,2025-07-18
2512,389,1027.59,Fashion,2026-01-12
2513,392,4578.53,Electronics,2025-10-19
2514,408,3557.34,Coffee,2025-10-21
2515,415,4139.66,Coffee,2026-06-04
2516,352,3161.82,Fashion,2026-05-14
2517,325,2648.82,Beauty,2025-12-05
2518,402,179.43,Fashion,2025-08-22
2519,297,1279.1,Fashion,2026-05-25
2520,198,3456.13,Electronics,2026-03-30
2521,430,2922.14,Beauty,2026-05-01
2522,177,2768.2,Coffee,2026-05-09
2523,228,2339.1,Fashion,2025-11-22
2524,155,4883.06,Electronics,2025-11-30
2525,462,3377.92,Coffee,2026-05-19
2526,401,712.88,Coffee,2026-02-10
2527,111,4001.18,Fashion,2025-11-23
2528,416,3306.37,Coffee,2026-04-29
2529,297,3205.58,Electronics,2025-11-07
2530,23,4732.5,Beauty,2025-10-02
2531,100,2743.74,Electronics,2026-05-15
2532,194,473.95,Electronics,2025-09-21
2533,497,2285.67,Electronics,2025-09-12
2534,352,3864.04,Beauty,2025-12-30
2535,263,4737.87,Coffee,2025-12-25
2536,87,1330.8,Electronics,2026-03-24
2537,304,1382.06,Fashion,2025-07-29
2538,336,221.4,Fashion,2025-06-28
2539,31,4836.7,Electronics,2025-11-13
2540,461,300.65,Coffee,2026-02-21
2541,84,4947.02,Electronics,2026-04-07
2542,204,1202.37,Fashion,2025-08-20
2543,29,1919.95,Coffee,2025-08-28
2544,406,344.45,Beauty,2025-09-20
2545,450,2351.93,Fashion,2025-07-23
2546,139,4261.11,Coffee,2026-05-07
2547,384,235.41,Coffee,2026-03-13
2548,201,218.45,Electronics,2026-04-14
2549,171,3480.34,Beauty,2025-10-11
2550,51,2961.38,Electronics,2025-08-22
2551,132,2624.71,Electronics,2026-02-24
2552,169,4818.01,Coffee,2025-08-11
2553,373,2140.09,Coffee,2025-12-15
2554,60,804.16,Fashion,2025-07-03
2555,399,4177.92,Beauty,2025-10-28
2556,498,839.95,Fashion,2025-08-18
2557,28,2808.93,Beauty,2025-08-31
2558,353,1866.02,Coffee,2026-05-29
2559,253,1805.97,Beauty,2026-05-04
2560,450,3217.65,Fashion,2025-09-30
2561,298,126.17,Fashion,2025-09-03
2562,259,2570.22,Beauty,2025-06-27
2563,270,709.03,Coffee,2026-04-22
2564,9,1367.59,Electronics,2025-08-12
2565,61,1550.56,Fashion,2026-03-22
2566,394,513.51,Coffee,2025-11-15
2567,26,2114.64,Electronics,2026-04-01
2568,493,2348.73,Electronics,2026-04-10
2569,65,3993.83,Coffee,2025-07-06
2570,494,3704.69,Fashion,2026-03-29
2571,399,3344.19,Electronics,2026-01-28
2572,471,721.19,Electronics,2025-12-28
2573,334,1021.47,Electronics,2026-04-14
2574,452,4517.49,Electronics,2026-04-24
2575,428,2338.33,Fashion,2025-11-25
2576,412,1089.29,Electronics,2025-08-11
2577,175,4612.2,Electronics,2025-11-03
2578,111,2090.28,Electronics,2025-12-21
2579,366,4804.12,Beauty,2025-11-21
2580,140,3605.87,Coffee,2026-01-22
2581,194,284.77,Fashion,2026-02-16
2582,154,4675.75,Fashion,2025-11-24
2583,43,4261.22,Coffee,2025-09-05
2584,126,225.68,Electronics,2025-10-06
2585,281,3747.57,Coffee,2025-06-27
2586,409,2555.84,Coffee,2025-07-05
2587,311,609.45,Electronics,2026-04-12
2588,177,1408.62,Electronics,2026-02-02
2589,160,4779.91,Beauty,2026-02-14
2590,133,245.77,Coffee,2026-05-30
2591,122,1178.02,Beauty,2025-07-10
2592,326,812.0,Fashion,2025-12-12
2593,392,443.45,Beauty,2026-05-26
2594,12,4354.82,Coffee,2026-04-20
2595,71,4257.04,Electronics,2026-05-22
2596,385,3778.95,Coffee,2025-12-26
2597,222,926.89,Beauty,2025-11-25
2598,445,1087.91,Beauty,2026-04-08
2599,83,3877.87,Fashion,2025-11-06
2600,56,3957.12,Beauty,2025-07-09
2601,6,4662.54,Fashion,2025-11-09
2602,101,3213.57,Fashion,2026-04-28
2603,236,1685.09,Coffee,2025-12-05
2604,304,4761.93,Fashion,2026-05-29
2605,87,1180.25,Fashion,2025-08-05
2606,322,594.3,Coffee,2025-07-25
2607,148,4795.26,Electronics,2026-01-25
